R	W143c	sp03:3813:1
R	W1443	sp06:3989:1
R	W1450	sp03:3991:411
R	W145f	sp33:38dc:1
R	W146c	sp06:3aef:11
R	W1479	sp06:395a:1
R	W1488	sp33:3910:1
R	W1499	sp33:39c3:1
R	W14a4	sp03:3850:1
R	W14b1	sp03:392c:1
R	W14bc	sp16:3837:1
R	W14cd	sp03:3931:1
R	W14d6	sp16:3848:1
R	W14e7	sp03:3938:1
R	W14f0	sp16:3859:1
R	W1501	sp03:393f:1
R	W150a	sp16:386a:1
R	W151b	sp03:3946:1
R	W1524	sp33:3a16:1
R	W152f	sp06:3968:1
R	W1538	sp07:38a5:1
R	W1541	sp21:3862:1
R	W154c	sp33:3800:1
R	W1557	sp21:39c7:1
R	W1562	sp33:382e:1
R	W1569	sp03:38ed:1
R	W156e	sp21:3b93:1
R	W1579	sp21:3b88:1
R	W1580	sp33:39cb:1
R	W158b	sp09:38dc:1
R	W158e	sp06:3942:1
R	W1595	sp33:3822:1
R	W159a	sp03:38ca:1
R	W159f	sp06:3a92:1
R	W15a8	sp33:3a21:1
R	W15b3	sp33:3811:1
R	W15c0	sp06:3abc:1
R	W15c7	sp33:3a05:1
R	W15d4	sp33:391d:1
R	W15db	sp07:395d:1
R	W15e8	sp07:3839:1
R	W15f5	sp03:3898:1
R	W15fe	sp03:38a2:1
R	W1605	sp33:39ad:1
R	W160a	sp21:3b6a:1
R	W1613	sp07:3925:1
R	W161c	sp07:3828:1
R	W1621	sp06:3984:1
R	W1624	sp33:38c7:1
R	M1629	sp33:3a4b
R	M1652	sp33:3a9c
R	M1670	sp33:3ae8
R	M1688	sp33:3b03
R	M1692	sp33:3b16
R	M16b1	sp33:3b4a
R	M16cc	sp33:3b84
R	M16e5	sp33:3bb8
R	M1704	sp33:3c01
R	M1721	sp33:3c55
R	M1738	sp33:3c80
R	M1765	sp33:3cde
R	M177a	sp33:3d35
R	M1789	sp33:3d51
R	M1798	sp33:3d67
R	M17d4	sp33:3dd0
R	M17fe	sp33:3e33
