R	W0c34	sp36:38a2:1
R	W0c3b	sp15:3a6c:1
R	W0c44	sp36:381b:1
T	W0c4f	Sigh
T	W0c56	X-Rays
R	W0c5b	sp36:3838:1
T	W0c64	London
T	W0c6d	Fart
T	W0c74	Gamma Rays
T	W0c7d	Burp
T	W0c84	Time Machine
R	W0c91	sp04:3d30:1
R	W0ca0	sp36:383f:11
T	W0cad	Paris
R	W0cb2	sp04:386b:41
T	W0cbd	Diarrhea
R	W0cc2	sp32:3907:1
T	W0cc7	Heart Line
T	W0cce	Loop Line
R	W0cd5	sp36:3810:1
T	W0cd8	Hong Kong
T	W0cdd	Spice
R	W0ce4	sp36:3822:1
R	W0ced	sp36:3880:1001
T	W0cf4	Life Line
T	W0cfb	Period
T	W0d00	Seishin
R	W0d05	sp36:382a:201
T	W0d0c	Rumors
T	W0d13	Artificial River
T	W0d1c	Rubbed a Pot
R	W0d29	sp36:3891:1
R	W0d30	sp36:386e:1
T	W0d35	Teleporter
R	W0d3c	sp36:380b:1
T	W0d41	Radiation
T	W0d48	Anemia
T	W0d4d	Beijing
T	M0d52	Oh yeah... the kind I got during my barium enema exam?
R	M0d6e	sp15:5183
T	M0d7a	It was an exam in the military. They stuck a tube in my... backside.
T	M0d93	Your backside?
T	M0d9a	Uh... never mind.
T	M0da9	I'm no fortune teller, but...
T	M0dbc	Then maybe it's the Loop Line...
T	M0dce	You... you're unbelievable.
T	M0de0	Then how about the 'Heart' Line? Back to fortune-telling again, I guess?
T	M0e0b	How can you joke around at a time like this?
T	M0e27	You don't have to get so emotional about it...
T	M0e40	Gillian, I'm not asking you anymore. I'll pick it myself!
T	M0e5e	...The SNATCHERS' weak point is ultraviolet rays!
T	M0e7c	Sorry, Mika... I'll take this seriously.
T	M0e96	Right. Their weak point is ultraviolet rays.
T	M0ead	That's correct. Their weak point is their defective artificial skin. Long-term exposure to ultraviolet rays causes mutations in the melanocytes in the stratum basale of their skin, which become cancerous.
T	M0f1d	Specifically, long-ultraviolet rays in the 250 to 350 nanometer range are responsible for causing the cancer.
R	M0f5d	sp36:3a11
T	M0f83	They only come out at night in the middle of winter, and wear sunscreen even then.
R	M0fb4	sp36:3ac2
R	M0fd7	sp36:3b10
R	M1003	sp36:3b78
R	M103b	sp36:3bf5
R	M1071	sp36:3c63
T	M1090	...Nielsen's apartment... the old factory... Queens Hospital. All of their hideouts were connected by the Tube-Liner.
R	M10d5	sp36:3d18
R	M10ed	sp36:3d52
T	M10fc	Making a second appearance, huh?
T	M110e	Well, Freddy really did use a black taxi, but...
T	M1131	The black taxi was for finding targets to snatch, wasn't it?
T	M1152	Was this even an option...
R	M1162	sp36:3d71
R	M119e	sp36:3deb
T	M11b9	This is a little weird, but...
T	M11c9	Let's see...
T	M11d3	I'm the one who wants to sigh here.
T	M11e8	Well then... speaking of sighing, how about this one?
T	M1201	.........
T	M120a	My stomach's been acting up lately.
T	M1220	...That's your problem, not theirs.
R	M1235	sp02:63e9
T	M1240	Gillian, please answer seriously?!
T	M1259	...Look here?!
R	M1267	sp18:6796:8
T	M1271	That's right. That sneeze was caused by the allergen, SNOW-9.
T	M129e	I'm no good at cooking, but...
T	M12af	This is embarrassing, but...
T	M12bc	...I can't believe you'd actually say that.
T	M12d7	That's vulgar, Gillian... Just stop!
T	M12ec	How about this new command, then?
T	M12ff	...Gillian?!
T	M130b	Just a joke... lightening the mood, you know.
T	M1322	Gillian... I'm getting mad!
T	M1333	SNOW-9 is an artificial form of pollen developed by the military in the past, and its presence is limited to certain regions.
R	M136c	sp36:3ee6
R	M13b2	sp36:3f70
R	M13f9	sp36:4015
R	M1415	sp36:4060
R	M1442	sp36:40c5
R	M1464	sp36:4103
R	M14a2	sp36:4198
R	M14bd	sp36:41c6
R	M14df	sp36:420f
R	M14fa	sp36:4247
R	M151f	sp36:4285
R	M1539	sp36:42c0
R	M1559	sp36:42f7
R	M158d	sp36:4350
R	M159c	sp36:436e
T	M15d3	You might be right. Just as people have a hometown that is dear to them, their creators may have put a 'hometown' into their programming. They use very advanced artificial intelligence systems, so they may have needed something like that to maintain their emotional balance.
T	M1653	Yeah... They were born out of nothing, but they needed some kind of image as an emotional base.
R	M167b	sp36:4544
R	M1698	sp36:4570
T	M16b6	It's a bit obscure, but...?
T	M16c8	Gillian?! Where's that supposed to be?
T	M16dc	Oh, sorry... it's out on the edge of Old Kobe.
T	M16f9	It's technically Kobe, but... that's not it.
T	M170e	There's a Konami research lab out in a place called Takatsukadai.
T	M1731	What are you even talking about?
T	M173d	Sorry, sorry. Just a personal thing.
T	M1752	Gillian... that's not it, is it!
T	M1764	So, is this the SNATCHERS' weak point?
T	M1777	Huh, there are more commands now?... So, what's the SNATCHERS' weak point?
T	M179c	Is this the method of movement the SNATCHERS used?
T	M17b9	Is this the symptom?
T	M17c4	The commands keep growing... Is this the symptom, then?
T	M17e1	Is this the cause of the sneezing?
T	M17f2	Is this the city they have in common?
T	M1803	...Then maybe it's this?
T	M1812	...Was it this one?
T	M1820	...All right, maybe this?
T	M182f	Is that so? Try to remember carefully.
R	M1848	sp36:469b
R	M1865	sp36:46d0
T	M1881	That can't be right, can it?
R	M188f	sp36:470d
R	M189f	sp36:4729
R	M18ad	sp36:4745
