R	W16f0	sp03:3813:1
R	W16f7	sp14:3986:1
R	W1702	sp03:38ae:281
R	W1711	sp03:3991:411
R	W1720	sp03:38df:1
R	W1731	sp14:381e:41
R	W1740	sp14:39bf:801
R	W174b	sp05:3969:1
R	W1752	sp03:38ba:1
R	W1757	sp06:3831:41
R	W1768	sp03:3889:1
R	W1777	sp14:38c7:1
R	W177c	sp14:3829:1
R	W1789	sp14:39e0:1
R	W1796	sp03:3850:1
R	W17a3	sp03:392c:1
R	W17ae	sp03:3931:1
R	W17b7	sp03:3938:1
R	W17c0	sp03:393f:1
R	W17c9	sp03:3946:1
R	W17d2	sp03:383e:1
R	W17db	sp14:3a0a:1
R	W17e6	sp06:3984:1
R	W17eb	sp09:39ec:1
R	W17f6	sp03:39ad:1
R	W1803	sp14:3948:1
R	W180e	sp14:38bf:1
R	W1819	sp06:3a79:1
R	W1822	sp03:38cf:1
R	W1829	sp03:38ed:1
R	W182e	sp03:3884:1
T	W1837	Piece
R	W183a	sp07:381a:1
R	W183f	sp06:3acb:1
R	W1846	sp03:38ca:1
R	W184b	sp03:394d:1
R	W1852	sp03:382d:1
R	W1859	sp03:390f:1
R	W185e	sp03:3818:1
R	W1863	sp03:3909:1
R	W1868	sp03:386a:1
R	W1871	sp03:387b:1
R	W1878	sp03:396d:1
R	W187d	sp14:39f8:1
R	W1886	sp14:38de:1
R	W1889	sp14:3977:1
R	W188e	sp14:3800:1
R	W1897	sp14:38e2:1
R	W18a0	sp06:3b19:1
R	W18a3	sp14:3966:1
R	W18b0	sp14:3870:1
R	W18bd	sp03:38a2:1
R	W18c4	sp03:3962:1
R	W18c7	sp03:3973:1
R	W18d2	sp14:391f:1
T	W18d9	Fire
R	W18de	sp06:3922:1
R	W18e3	sp09:3897:1
R	W18e6	sp14:389a:1
R	W18eb	sp14:3847:1
R	W18f0	sp06:3ad5:1
R	M18f5	sp14:3a32
R	M190b	sp14:3a59
R	M1926	sp14:3a9b
R	M1933	sp14:3abd
R	M19a1	sp14:3b7a
R	M19b3	sp14:3b95
R	M19c9	sp14:3bbe
R	M19e0	sp14:3c00
R	M19fb	sp14:3c35
R	M1a1f	sp14:3c9e
R	M1a44	sp14:3cd9
R	M1a58	sp14:3cf1
R	M1a75	sp14:3d2e
R	M1aa5	sp14:3d8f
R	M1aaf	sp14:3db9
R	M1ae7	sp14:3eba
R	M1af7	sp14:3eed
R	M1b17	sp14:3f25
R	M1b2e	sp14:3f5f
R	M1b41	sp14:3f99
R	M1b5e	sp14:3fcc
R	M1b85	sp14:402a
R	M1bb7	sp14:4095
R	M1bd5	sp14:40f3
R	M1bff	sp14:4143
R	M1c2f	sp14:419e
R	M1c44	sp09:47ff
R	M1c4b	sp14:41db
