R	W1084	sp10:395f:1
R	W1091	sp03:3813:1
R	W1098	sp03:38ae:281
R	W10a7	sp34:3849:1
R	W10b6	sp03:3991:411
R	W10c5	sp03:38be:81
R	W10d2	sp17:3800:41
R	W10df	sp24:38f5:1
R	W10e6	sp17:383e:1
R	W10f1	sp21:3ad7:1
R	W10fe	sp06:390d:1
R	W110b	sp03:3850:1
R	W1118	sp03:392c:1
R	W1123	sp03:3931:1
R	W112c	sp03:3938:1
R	W1135	sp03:393f:1
R	W113e	sp03:3946:1
R	W1147	sp03:3832:1
R	W1152	sp24:38eb:1
R	W115f	sp03:39ad:1
R	W116c	sp24:38fc:1
R	W1175	sp29:387d:1
R	W1180	sp03:38ed:1
R	W1185	sp03:39a0:1
R	W1192	sp24:3825:1
R	W1197	sp03:3884:1
R	W11a0	sp29:384c:1
T	W11ab	Piece
R	W11ae	sp07:381a:1
R	W11b3	sp24:3844:1
R	W11b6	sp06:3acb:1
R	W11bd	sp03:38ca:1
R	W11c2	sp29:380c:1
R	W11d1	sp03:397d:1
R	W11d6	sp03:382d:1
R	W11dd	sp03:390f:1
R	W11e2	sp03:3818:1
R	W11e7	sp03:386a:1
R	W11f0	sp06:39b6:1
R	W11fb	sp24:3910:1
R	W1200	sp24:3950:1
R	W1207	sp03:387b:1
R	W120e	sp03:396d:1
R	W1213	sp03:3921:11
R	W121c	sp29:3871:1
R	W1225	sp06:3b19:1
T	W1228	Stick foot out
R	W1231	sp03:3898:1
R	W123a	sp03:38a2:1
R	W1241	sp29:3844:1
R	W1248	sp06:3984:1
R	W124b	sp29:388a:1
R	W125c	sp29:3868:1
R	W1267	sp24:3834:1
R	W126a	sp06:3922:1
R	W126f	sp24:388a:1
R	W127a	sp24:389a:1
R	M1285	sp24:3999
R	M12a7	sp24:39d1
R	M12ba	sp24:39e9
R	M12ee	sp24:3a32
R	M130d	sp24:3a56
R	M131c	sp24:3a66
R	M1344	sp24:3ac2
R	M135e	sp24:3af7
R	M137d	sp24:3b39
R	M138b	sp24:3b68
R	M13b1	sp24:3bae
R	M13da	sp24:3c05
R	M13f0	sp24:3c24
R	M1417	sp24:3c7f
R	M142d	sp24:3cb6
R	M1447	sp24:3cdd
R	M1462	sp24:3d12
R	M148c	sp24:3d61
T	M14b8	What? So this is Oleen Hospital...
R	M14cd	sp24:3d7b
R	M14e5	sp24:3da8
R	M14f6	sp24:3dd3
R	M1515	sp24:3e08
R	M1530	sp24:3e3d
R	M1547	sp24:3e88
R	M155b	sp24:3eb2
R	M157a	sp24:3ee8
R	M15a0	sp24:3f36
R	M15bf	sp24:3f80
R	M15e5	sp24:3fc8
R	M15f7	sp24:4009
R	M1625	sp24:4067
R	M1643	sp24:40c3
R	M1660	sp24:40f6
R	M1681	sp24:414b
R	M16a7	sp24:4184
R	M16b4	sp24:4198
R	M16ce	sp05:8ab1
R	M16d7	sp24:41c8
R	M16f0	sp24:41f7
R	M1707	sp24:4239
R	M171b	sp24:425f
R	M1736	sp24:42ad
R	M174c	sp24:42e2
R	M1763	sp24:4314
R	M177c	sp24:4363
R	M178f	sp24:4385
R	M17b5	sp24:43ca
R	M17d1	sp24:43ff
R	M17e7	sp24:4426
R	M1805	sp24:446a
R	M181c	sp24:4490
R	M1833	sp24:44c9
R	M184c	sp24:44fb
R	M1876	sp24:4559
R	M1899	sp24:4594
