R	W0d2a	sp04:3a57:81
R	W0d35	sp04:3a75:81
R	W0d40	sp04:3a3d:81
R	W0d4b	sp04:38ad:801
R	W0d5c	sp04:3a8f:101
R	W0d67	sp04:3d10
R	W0d70	sp04:3c56:401
R	W0d7f	sp04:3902:81
R	W0d90	sp04:3c72:201
R	W0d9f	sp04:3a37:1
R	W0dae	sp04:3ab6:81
R	W0dbf	sp04:3c65:21
R	W0dd0	sp04:380c:41
R	W0ddd	sp04:3a2e:1
R	W0dea	sp04:3800:11
R	W0dfb	sp04:3d3b:11
R	W0e06	sp04:3c25:21
R	W0e17	sp04:3aa9:41
R	W0e28	sp04:3a9d:21
R	W0e39	sp04:3b6d:211
R	W0e44	sp04:3897:8021
R	W0e53	sp04:3cdb:20201
R	W0e64	sp04:3a81:201
R	W0e75	sp04:3c93:201
R	W0e86	sp04:3d0a:1
R	W0e8f	sp04:38d3:801
R	W0ea0	sp04:3cf1:1
R	W0eab	sp04:3d25:21
R	W0ebc	sp04:3d30:1
R	W0ecb	sp04:3948:81
R	W0edc	sp04:3955:1
R	W0eed	sp04:3b44:1
R	W0efa	sp04:38bf:8801
R	W0f0b	sp04:3b5c:211
R	W0f1c	sp04:3b4e:211
R	W0f2d	sp04:384d:1
R	W0f3a	sp04:3845:11
R	W0f47	sp04:3876:1
R	W0f52	sp04:3c07:41
R	W0f63	sp04:386b:41
R	W0f6e	sp04:385e:41
R	W0f73	sp04:3a1c:401
R	W0f7c	sp04:3ca3:1
R	W0f81	sp04:3af5:4021
R	W0f8c	sp04:3adf:4021
R	W0f99	sp04:3cf8:41
R	W0fa2	sp04:3966:1
R	W0fa7	sp04:396d:1
R	W0fac	sp04:3974:1
R	W0fb1	sp04:397b:1
R	W0fb6	sp04:3982:1
R	W0fbb	sp04:3989:1
R	W0fc0	sp04:3961:1
R	W0fc3	sp04:3bbf:101
R	W0fcc	sp04:3a49:81
R	W0fd3	sp04:38e8:801
R	W0fd8	sp04:3b14:1
R	W0fdd	sp04:3b1c:1
R	W0fe2	sp04:3b24:1
R	W0fe7	sp04:3b2c:1
R	W0fec	sp04:3b34:1
R	W0ff1	sp04:3b3c:1
R	W0ff6	sp04:3b0e:1
R	W0ff9	sp04:3c31:21
T	W1004	Structure
R	W1009	sp04:3ac1:421
R	W101a	sp04:382c:40401
R	W102b	sp04:399d:1
R	W1034	sp04:3c11:1
R	W1041	sp04:3c85:21
R	W104a	sp04:387e:81
R	W1055	sp04:3bee:41
R	W1064	sp04:3bfe:1
R	W1069	sp04:3bd3:201
R	W1072	sp04:3a63:81
R	W107b	sp04:3816:10801
R	W108c	sp04:3ad0:4a1
R	W109d	sp04:3d15:11
R	W10a4	sp04:3d4f:441
R	W10b3	sp04:3be1:1
R	W10bc	sp04:3b7c:1041
R	W10c5	sp04:39b0:21
R	W10cc	sp04:39bd:21
R	W10d3	sp04:39ca:21
R	W10da	sp04:39d7:21
R	W10e1	sp04:39e4:21
R	W10e8	sp04:39f1:21
R	W10ef	sp04:39a5:21
R	W10f4	sp04:3930:8001
R	W10fb	sp04:388c:1
R	W1100	sp04:3921:101
R	W110f	sp04:3911:101
R	W1118	sp04:3b95:1
R	W111d	sp04:3b9c:1
R	W1122	sp04:3ba3:1
R	W1127	sp04:3baa:1
R	W112c	sp04:3bb1:1
R	W1131	sp04:3bb8:1
R	W1136	sp04:3b90:1
R	W1139	sp04:3d44:41
R	W1142	sp04:3c3e:10101
R	W114b	sp04:3a06:b
R	W1156	sp04:3a0e:b
R	W115f	sp04:3cab:1
R	W1166	sp04:3cb3:1
R	W116d	sp04:3cbb:1
R	W1174	sp04:3cc3:1
R	W117b	sp04:3ccb:1
R	W1182	sp04:3cd3:1
R	W1189	sp04:3990:81
R	W118e	sp04:39fe:1
R	M1193	sp04:3d6d
R	M11c6	sp04:3da1
R	M11e0	sp04:3dbe
T	M11f3	Heh, it asks about everything. What an inflexible computer.
R	M1217	sp04:3de6
R	M1231	sp04:3e04
R	M1244	sp04:3e1c
R	M1257	sp04:3e3c
R	M1267	sp04:3e5d
R	M1288	sp04:3e96
R	M129d	sp04:3ebd
R	M12b6	sp04:3eda
R	M12e6	sp04:3f33
T	M1306	For example, John Smith should be entered as JohnSmith.
T	M1336	Or you can search by just entering Smith.
R	M1363	sp04:3fd8
R	M138f	sp04:401b
R	M13a2	sp04:4046
R	M13b5	sp04:4064
R	M13c9	sp04:4093
T	M13ee	"Catastrophe, The." On June 6, 1996, a mysterious explosion destroyed the Chernoton research facility near Moscow. The explosion released a biological weapon called "Lucifer-Alpha," which had been under development by the old Soviet regime, into the atmosphere, creating the greatest biohazard in history. Within one week, the bacteria spread throughout Eastern Europe and Eurasia, killing 80% of the population there. Six months later, "Lucifer-Alpha" suddenly mutated into a non-lethal form. Northern Eurasia, now an unpopulated wasteland, was designated and remains a United Nations Neutral Zone to prevent unauthorized exploitation. Since the disaster, which has become known simply as "The Catastrophe," hundreds of research papers have been published purporting to reveal its causes, but the real reason behind it remains unknown.
T	M157b	World War Three (2010-2011) On August 24, 2010, exactly ten years after The Catastrophe, World War Three broke out over the UN Neutral Zone, the largest buffer region remaining. China provided military support to hardline remnants of the old Soviet army who had escaped The Catastrophe, in an attempt to invade the neutral zone. However, an economic blockade by the Western powers quickly forced China to withdraw, securing victory for the UN forces. Ending just six months after it began, this conflict has become known as the "Half-Year War".
R	M169c	sp04:463e
R	M17b6	sp04:482e
T	M1874	"Witch Hunts (a.k.a. Bioroid Hunts)" A social phenomenon caused by the SNATCHER problem. A form of group violence involving the lynching of numerous innocent individuals who were believed to be bioroid SNATCHERS in reality. In general, individuals of lower social standing were the targets of the attacks. Named after the medieval witch hunts which took place in Salem, Massachusetts, U.S.A., due to the similarity of the two occurrences. The phenomenon underscored the "North-South" rift of modern society, a form of revulsion at the growing poverty problem. Well-to-do groups from the north attacked slum dwellers in the southern regions, resulting in great loss of life to individuals who had no connection to the SNATCHER menace. The problem died out when it became clear that SNATCHERS only targeted individuals of high social standing.
T	M1a00	Junker Official Name: JUDGEMENT (to judge) - UNINFECTED (not infected) - NAKED (pure) - KIND (humanity) - AND (whether, and if necessary) - EXECUTE (process) - RANGER (special agent). Also includes the meaning of JUNK (scrap) plus ER (person): a scrap processor.
R	M1b01	sp04:4da6
T	M1bcd	The Navigator is a support robot. Related group - "Junk Team". 'Engineer' is responsible for development and maintenance of all Junker support equipment. 'OPERATOR' is responsible for management of data transmitted from the field by 'navigators' as well as day-to-day operation of HQ facilities. 'Chief' is in charge of judgment of overall situation and assignment of duties to 'runners'. 'Runners' are responsible for carrying out actual investigations of SNATCHER activities with the assistance of 'Navigator' robots. This post is exceptionally dangerous. 'Junk Team' is responsible for clean-up and data gathering at sites where 'Runners' have dispatched SNATCHERS.
T	M1d74	Junker Staff: Benson Cunningham - Chief. Harry Benson - Mechanic. Mika - Operator. Gillian Seed - Runner. Lewis Gilmore - Runner (KIA). Sergio Glazer - Runner (KIA). David Johnson - Runner (KIA). Schultz Deckard - Runner (KIA). Jean-Jack Gibson - Runner (KIA). (As of December 2047)
T	M1e99	Junker Staff: Benson Cunningham - Chief. Jean-Jack Gibson - Runner. Harry Benson - Mechanic. Mika - Operator. Gillian Seed - Runner (New). Lewis Gilmore - Runner (KIA). Sergio Glazer - Runner (KIA). David Johnson - Runner (KIA). Schultz Deckard - Runner (KIA). (As of December 2047)
R	M1fbf	sp04:5514
T	M204a	Junker Data: Address - Neo Kobe City, Central Ward, Port Island MT-7-3-2, Konami Omni Building, Floor 150. (Konami Omni Building: 165 floors above ground, 35 below, 630 meters tall.) Videophone Number: 256-128
T	M2103	Junker Bylaws: (1) A Junker's purpose is to process bioroid SNATCHERS. (2) A Junker must never harm a human being, even to carry out (1). (3) Under Civil Code 18-12 (Protection of Citizens' Rights in SNATCHER Cases), a Junker may not physically restrain or directly investigate a suspect without conclusive proof they are a SNATCHER. (4) Under Criminal Code Special Clause 3 (Bounty Hunter Assistance), a Junker is obligated to cooperate with and support civilian bounty hunters. (5) In order to carry out (1), a Junker is allowed the use of a blaster, and a navigator, and a turbocycle.
R	M229e	sp04:599a
R	M23a7	sp04:5b91
R	M2406	sp04:5da6
R	M2512	sp04:5e75
R	M2578	sp04:5f23
T	M2622	Runners have adopted the following two blood transfusion techniques for lowering the risk of death due to injuries suffered in the line of duty. (1) Artificial Blood Exchange. Artificial blood is supplied to an injured runner while their natural blood is withdrawn and then duplicated through bio-genetic culturing techniques. When sufficient quantities of their natural blood are available, the two blood types are swapped once again. While artificial blood can be produced in unlimited quantities, making it useful in cases of massive blood loss, it's ion structure places strain on the recipient's organs, making prolonged use inadvisable. (2) Self-Donation (Personal Blood Bank) Runners collect their own blood through regular donation. This blood is mixed with a nutrient solution, concentrated, and stored at minus 42 Celsius. In an emergency, the blood is flash-thawed and returned to its "owner".
R	M2797	sp04:63fe
R	M2874	sp04:6614
R	M29be	sp04:6873
