R	W0fcb	sp10:395f:1
R	W0fd8	sp03:3813:1
R	W0fdf	sp03:38ae:281
R	W0fee	sp23:3826:41
R	W0ff9	sp03:38da:1
R	W1002	sp03:3991:411
R	W1011	sp03:38be:81
R	W101e	sp23:3832:1041
R	W102b	sp03:38f2:1
R	W1032	sp21:3b37:801
R	W1041	sp23:3941:41
R	W1050	sp23:3986:1
R	W1061	sp23:3847:41
R	W106c	sp03:3850:1
R	W1079	sp03:392c:1
R	W1084	sp03:3931:1
R	W108d	sp03:3938:1
R	W1096	sp03:393f:1
R	W109f	sp03:3946:1
R	W10a8	sp03:3832:1
R	W10b3	sp23:399a:1
R	W10be	sp08:3853:41
R	W10cd	sp05:3c31:1
R	W10d8	sp10:396d:1
R	W10df	sp03:39ad:1
R	W10ec	sp21:3a57:1
R	W10f3	sp23:3800:1
R	W1102	sp03:39a0:1
R	W110f	sp23:3895:1
R	W1112	sp03:3832:1
R	W1115	sp06:3acb:1
R	W111c	sp03:38ca:1
R	W1121	sp10:3840:1
R	W1132	sp03:397d:1
R	W1137	sp03:382d:1
R	W113e	sp03:390f:1
R	W1143	sp03:386a:1
R	W114c	sp08:3ac7:1
R	W1151	sp03:387b:1
R	W1158	sp03:3921:11
R	W1161	sp10:38c2:1
R	W116e	sp03:38a2:1
R	W1175	sp23:3882:1
R	W117a	sp06:3922:1
R	M117f	sp10:3a41
R	M118d	sp23:39e1
R	M11a4	sp23:39ff
R	M11d2	sp23:3a3a
R	M1204	sp23:3aa1
R	M1231	sp23:3b04
R	M124e	sp23:3b4e
R	M1274	sp23:3b9a
R	M1290	sp23:3bc3
R	M12a3	sp23:3bf9
R	M12c2	sp23:3c2a
R	M12db	sp23:3c58
R	M12f2	sp23:3c84
R	M1311	sp23:3cc4
R	M132e	sp23:3cf2
R	M1335	sp23:3cfe
R	M1354	sp23:3d33
R	M1379	sp23:3d79
R	M1382	sp23:3d8d
R	M1396	sp23:3dac
R	M13a9	sp23:3dd5
R	M13b9	sp23:3e04
R	M13d2	sp23:3e41
R	M13f9	sp23:3e93
R	M140d	sp23:3ec9
R	M1426	sp23:3f0f
R	M1446	sp23:3f63
R	M146a	sp23:3fac
R	M148e	sp23:3feb
R	M14a8	sp23:4011
R	M14c9	sp23:4045
R	M14e7	sp23:4084
R	M150c	sp23:40cc
R	M153b	sp23:4117
R	M154e	sp10:4bcb
R	M155e	sp23:413e
R	M156f	sp23:4166
R	M157a	sp23:417e
R	M15a2	sp23:41c0
R	M15ba	sp23:41dd
R	M15d6	sp23:4218
R	M15ef	sp23:424e
R	M1610	sp23:4286
R	M162f	sp23:42ba
R	M164a	sp23:42fa
R	M1661	sp23:433b
R	M1684	sp23:4386
R	M169d	sp23:43bf
R	M16c1	sp23:43fa
R	M16db	sp23:4435
R	M16f0	sp23:4461
R	M16ff	sp23:447a
R	M1708	sp23:4480
R	M1721	sp23:449c
R	M172d	sp23:44a8
R	M1745	sp23:44d3
R	M1764	sp23:4523
R	M1788	sp23:455d
R	M17a5	sp23:4594
R	M17c3	sp23:45cf
R	M17d0	sp23:45f4
R	M17f8	sp23:4650
R	M181c	sp23:4699
R	M1834	sp23:46c1
R	M1847	sp23:46ef
R	M1861	sp23:470a
R	M1874	sp23:472c
R	M1883	sp23:473e
R	M1898	sp23:4759
R	M18b1	sp23:4793
R	M18d7	sp23:47d3
R	M18f9	sp23:480f
R	M1922	sp23:485b
R	M1941	sp23:48ad
R	M195e	sp23:48f3
R	M1980	sp23:4948
R	M1995	sp23:4982
R	M19c5	sp23:49c3
R	M19de	sp23:49f8
R	M1a25	sp23:4a83
R	M1a5f	sp23:4b02
R	M1a86	sp23:4b57
R	M1ab9	sp23:4bca
R	M1ad1	sp23:4bf2
R	M1af9	sp23:4c26
R	M1b34	sp23:4ca4
R	M1b5a	sp23:4cd3
R	M1b81	sp23:4d2c
R	M1bbd	sp23:4d76
R	M1bda	sp23:4dba
R	M1bf0	sp23:4ded
R	M1c17	sp23:4e2f
R	M1c29	sp23:4e4e
R	M1c52	sp23:4e87
R	M1c7d	sp23:4eeb
R	M1cba	sp23:4f69
R	M1cd9	sp23:4f94
R	M1d00	sp23:4feb
R	M1d21	sp23:5035
R	M1d6d	sp23:50ce
R	M1d92	sp23:511a
R	M1dac	sp23:5155
R	M1dc4	sp23:519f
R	M1dde	sp23:51b3
R	M1def	sp23:5221
R	M1e0a	sp23:5238
R	M1e19	sp23:52a6
R	M1e3a	sp23:52b8
R	M1e4f	sp23:52de
R	M1e6a	sp23:530c
R	M1e77	sp23:5323
R	M1ea2	sp23:537d
R	M1eaf	sp23:538c
R	M1ebf	sp23:53a9
R	M1eed	sp23:5323
R	M1f18	sp23:53a9
R	M1f46	sp23:54bf
R	M1f65	sp23:5504
R	M1f79	sp23:5526
R	M1f8c	sp23:5551
R	M1f9a	sp23:5571
R	M1fd9	sp23:55b6
R	M1ff7	sp23:5604
R	M201a	sp23:5647
R	M2036	sp23:5676
R	M2045	sp10:3a41
R	M2053	sp23:56a0
R	M2067	sp23:56b8
R	M2089	sp23:56fe
R	M20a8	sp23:5737
R	M20ca	sp23:5770
R	M20d7	sp23:5792
R	M20f0	sp23:57d2
R	M2110	sp23:580b
R	M2133	sp23:5852
R	M2157	sp23:589a
R	M2178	sp23:58d7
R	M218a	sp23:58f6
R	M21b0	sp23:5942
R	M21bd	sp23:5953
R	M21ca	sp23:596a
R	M21db	sp23:598c
R	M21ec	sp23:59a2
R	M2200	sp23:59c6
R	M2219	sp23:59e9
R	M222e	sp23:5a14
R	M2246	sp23:5a55
R	M225a	sp23:5a7f
R	M2276	sp23:5aab
R	M228a	sp23:5ac9
R	M22ae	sp23:5b0f
R	M22dc	sp23:5b50
R	M22e9	sp23:5b61
R	M2317	sp23:5b9f
R	M2335	sp23:5bbb
R	M2346	sp23:5bf2
R	M2352	sp23:5c00
R	M2370	sp23:5c2d
R	M238b	sp23:5c65
R	M23b2	sp23:5cb1
R	M23ce	sp23:5ce6
R	M23e0	sp23:5d12
R	M23ec	sp23:5d32
R	M2404	sp23:5d68
R	M2419	sp23:5d8b
R	M2420	sp23:5d9d
R	M2432	sp23:5db1
R	M2449	sp23:5dd6
R	M245b	sp23:5df7
R	M2467	sp23:5e1c
R	M2487	sp23:603a
R	M249b	sp23:605b
R	M24ab	sp23:6071
R	M24e0	sp23:60e7
R	M24f9	sp23:6126
R	M2528	sp23:6176
R	M2533	sp03:60b6
R	M2563	sp03:610e
R	M257b	sp21:ae3f
R	M25a8	sp03:6228
R	M25c1	sp21:aec5
R	M25db	sp21:af02
R	M25f7	sp21:af3d
R	M2613	sp21:af75
R	M2627	sp21:afa2
R	M2641	sp21:afcb
R	M265f	sp21:b011
R	M267b	sp21:b04e
R	M269d	sp03:64b3
R	M26c8	sp03:64f8
R	M26eb	sp21:b148
R	M2710	sp03:6662
R	M2737	sp21:b1e1
R	M276e	sp21:b24c
R	M2796	sp21:b29c
R	M27c3	sp21:b309
R	M27e9	sp21:b35c
R	M2818	sp21:b3a9
R	M283b	sp21:b3dd
R	M2865	sp21:b430
R	M2890	sp22:5500
R	M28be	sp23:68ed
R	M28cc	sp23:6909
R	M28e5	sp23:6945
R	M28fb	sp23:6976
R	M2915	sp03:728d
R	M292c	sp03:72cd
R	M293b	sp03:72fd
R	M295d	sp03:732b
R	M2978	sp03:7362
R	M2996	sp03:72fd
R	M29b8	sp03:732b
R	M29d3	sp03:7362
R	M29f1	sp03:72fd
R	M2a13	sp03:732b
R	M2a2e	sp03:7362
R	M2a4c	sp03:72fd
R	M2a6e	sp03:732b
R	M2a89	sp03:7362
